,LSAT,UGPA,region_first,sander_index,first_pf,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White,female,male,ZFYA,Knowledge,Init_class,Fair_pred,Fair_pred_class,full_pred,full_pred_class,unaware_pred,unaware_pred_class
16638,48,3.1,SE,0.895238095238,1.0,0,0,0,0,0,0,0,1,1,0,0.18,0.4100321298786497,1.0,0.019008111365879793,1.0,0.4912539251324932,1.0,0.5505266239805282,1.0
12386,34,3.4,GL,0.74880952381,1.0,0,0,0,0,0,0,0,1,0,1,1.7,-0.6129563540967183,1.0,0.21786461991169037,1.0,0.1475250690664267,1.0,0.02966214786910193,1.0
1623,39,3.2,GL,0.792261904762,1.0,0,0,0,0,0,0,0,1,1,0,-0.28,0.39776569884973756,-1.0,0.021392556239832244,1.0,0.23060181827653103,1.0,0.18930547532796727,1.0
15650,37,3.5,SE,0.795833333333,1.0,0,0,0,0,0,0,0,1,0,1,-0.82,-0.05906190092720949,-1.0,0.11019428071867199,1.0,0.2646521723509818,1.0,0.18794774061308628,1.0
9619,40,2.3,MS,0.719047619048,1.0,0,0,0,0,0,0,0,1,0,1,-1.13,1.7367183559259154,-1.0,-0.23888354135572565,-1.0,0.0869093658929998,1.0,-0.02308246277595094,-1.0
1825,40,3.8,MS,0.861904761905,1.0,0,0,0,0,0,0,0,1,0,1,1.52,-1.1950531194446534,1.0,0.33101714528820037,1.0,0.42714387713438917,1.0,0.403051148146766,1.0
9507,34,3.4,GL,0.74880952381,1.0,0,1,0,0,0,0,0,0,0,1,0.36,-0.6567925548317615,1.0,0.22638584372078835,1.0,-0.31944672173407995,-1.0,0.02966214786910193,1.0
20027,37,3.5,GL,0.795833333333,1.0,0,0,0,0,0,0,0,1,0,1,-0.16,-0.8021310010888023,-1.0,0.2546378684824317,1.0,0.2646521723509818,1.0,0.18794774061308628,1.0
10769,41,2.9,NE,0.78869047619,1.0,0,0,0,0,0,0,0,1,0,1,-1.64,1.0319679176044148,-1.0,-0.10188863500434812,-1.0,0.254484771234599,1.0,0.1906632100428478,1.0
10869,36,2.8,MS,0.722916666667,1.0,0,0,0,0,0,0,0,1,1,0,-0.88,1.3130926433672414,-1.0,-0.15653585958878463,-1.0,0.04542781274369778,1.0,-0.054206839600560386,-1.0
6198,33,3.3,NG,0.726785714286,1.0,0,0,0,0,0,0,0,1,1,0,-0.53,0.33526371000862765,-1.0,0.033542182039932256,1.0,0.0643945139556985,1.0,-0.04203898797545813,-1.0
12484,33,2.2,GL,0.628273809524,1.0,0,0,0,0,0,0,0,1,0,1,-0.68,2.2211601911880705,-1.0,-0.3330531370674957,-1.0,-0.1561441407717279,-1.0,-0.3545369693187834,-1.0
4602,40,3.6,MW,0.842857142857,1.0,0,0,0,0,0,0,0,1,0,1,1.01,-0.8248025687661581,1.0,0.2590449452601284,1.0,0.3817792756355374,1.0,0.3462333333570706,1.0
5929,35,3.2,NW,0.742261904762,0.0,0,0,0,0,0,0,0,1,1,0,0.02,0.43291680899096396,1.0,0.014559608319411832,1.0,0.1046754148963589,1.0,0.016136561529118687,1.0
10180,31,3.0,NE,0.673214285714,1.0,0,0,0,0,0,0,0,1,0,1,0.32,0.16096377716641605,1.0,0.0674239672483824,1.0,-0.037648936466406546,-1.0,-0.21385016705942572,-1.0
21388,44,2.7,NE,0.807142857143,1.0,0,0,0,0,0,0,0,1,0,1,0.1,0.7811844718274021,1.0,-0.05313938590771301,-1.0,0.3035649722708764,1.0,0.26372208060228886,1.0
2216,39,3.0,MS,0.773214285714,1.0,0,0,0,0,0,0,0,1,1,0,-0.01,0.732647727746833,-1.0,-0.04370443369150025,-1.0,0.18523721677767924,1.0,0.13248766053827143,1.0
2995,47,3.6,GL,0.930357142857,1.0,0,0,0,0,0,0,0,1,0,1,-0.56,-0.5630977733258531,-1.0,0.2081727187334731,1.0,0.6021504815508392,1.0,0.6492789325050556,1.0
3792,35,3.8,SE,0.799404761905,1.0,0,0,0,0,0,0,0,1,1,0,0.56,-0.4493533561945473,1.0,0.1860621886428388,1.0,0.2407692193929143,1.0,0.1865900058982053,1.0
20196,40,3.0,SE,0.785714285714,1.0,0,0,0,0,0,0,0,1,1,0,0.75,0.7608566614074037,1.0,-0.04918790701051816,-1.0,0.21671881762272216,1.0,0.17577988898798358,1.0
8590,39,3.3,NE,0.801785714286,1.0,0,0,0,0,0,0,0,1,1,0,1.6,-0.09052094324826798,1.0,0.11630953559803309,1.0,0.25328411902595693,1.0,0.21771438272281474,1.0
13215,38,3.5,NE,0.808333333333,0.0,0,0,0,0,0,0,0,1,0,1,-1.93,-0.5648998311205475,-1.0,0.208523016832488,1.0,0.2961337731960252,1.0,0.23123996906279842,1.0
20098,41,3.9,GL,0.883928571429,1.0,0,0,0,0,0,0,0,1,1,0,0.96,-1.273128860028133,1.0,0.34619411884925666,1.0,0.45234112521259906,1.0,0.47475228399132563,1.0
10709,42,3.0,NE,0.810714285714,1.0,0,0,0,0,0,0,0,1,0,1,0.96,0.5141862061003529,1.0,-0.0012381731942119334,-1.0,0.3086486728290678,1.0,0.26236434588740787,1.0
7168,39,2.6,NG,0.735119047619,1.0,0,0,0,0,0,0,0,1,1,0,0.37,1.3797054055308928,1.0,-0.16948456968274417,-1.0,0.0945080137799752,1.0,0.01885203095888066,1.0
15098,30,3.3,NE,0.689285714286,1.0,0,0,0,0,0,0,0,1,0,1,-0.67,-0.07045782275256958,-1.0,0.11240950920007753,1.0,-0.0010836350631717728,-1.0,-0.17191567332459456,-1.0
15663,38,3.2,GL,0.779761904762,1.0,0,0,0,0,0,0,0,1,0,1,0.71,-0.009734357683359838,1.0,0.10060560677143857,1.0,0.2280868709477475,1.0,0.14601324687825512,1.0
3940,41,3.7,SE,0.864880952381,1.0,0,0,0,0,0,0,0,1,1,0,0.53,-0.7663850385517388,1.0,0.24768928849734073,1.0,0.4069765237137468,1.0,0.41793446920163024,1.0
12902,46,3.9,FW,0.946428571429,1.0,0,0,0,0,0,0,0,1,0,1,1.04,-1.351714429420148,1.0,0.36147019692459587,1.0,0.6387157829540739,1.0,0.6912134262398864,1.0
16348,38,3.1,SE,0.770238095238,0.0,0,0,0,0,0,0,0,1,1,0,0.08,0.38921670656692525,1.0,0.023054376273562036,1.0,0.17643791668206177,1.0,0.1176043394834072,1.0
4751,38,3.6,MW,0.817857142857,1.0,0,0,0,0,0,0,0,1,1,0,2.34,-0.44115952949836007,1.0,0.18446940847575288,1.0,0.2898494204291917,1.0,0.25964887645764634,1.0
9571,39,3.0,NE,0.773214285714,1.0,0,0,0,0,0,0,0,1,0,1,-0.12,0.17745041871728337,-1.0,0.06421916482117276,1.0,0.21420387029393861,1.0,0.13248766053827143,1.0
7800,40,3.1,NE,0.795238095238,1.0,0,0,0,0,0,0,0,1,0,1,0.94,0.3155904119607028,1.0,0.03736643169931126,1.0,0.26836777188840744,1.0,0.2041887963828315,1.0
4705,31,2.7,MW,0.644642857143,1.0,0,0,0,0,0,0,0,1,1,0,-3.13,1.2906914857513072,-1.0,-0.15218134723535298,-1.0,-0.13466249223094362,-1.0,-0.299076889243969,-1.0
9541,33,3.7,GL,0.764880952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.33,-0.7647043470298973,-1.0,0.24736258252438864,1.0,0.1551237169534021,1.0,0.07159664160393309,1.0
5379,43,3.4,SC,0.86130952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.06,-0.5629789267267831,-1.0,0.20814961640132196,1.0,0.4308594766718148,1.0,0.41929220391651123,1.0
3223,30,3.3,FW,0.689285714286,1.0,0,0,0,0,0,0,0,1,1,0,-0.07,0.2507265038581867,-1.0,0.04997518585241593,1.0,-0.03005028857943115,-1.0,-0.17191567332459456,-1.0
6006,39,2.9,NG,0.76994047619,1.0,0,0,0,0,0,0,0,1,1,0,-0.91,1.1376034520115603,-1.0,-0.12242289700204388,-1.0,0.16255491602825334,1.0,0.10407875314342396,1.0
18111,34,3.6,GL,0.767857142857,1.0,0,0,0,0,0,0,0,1,0,1,-0.69,-0.9833001982314846,-1.0,0.28985495505200926,1.0,0.19288967056527895,1.0,0.08647996265879776,1.0
19854,40,3.4,NE,0.82380952381,1.0,0,0,0,0,0,0,0,1,1,0,0.45,-0.283820746285465,1.0,0.15388466428882236,1.0,0.30744802062042575,1.0,0.2894155185673748,1.0
449,41,3.5,FW,0.845833333333,0.0,0,0,0,0,0,0,0,1,1,0,-1.25,-0.7330589767370119,-1.0,0.24121110775545662,1.0,0.361611922214895,1.0,0.3611166544119344,1.0
2264,35,2.6,MW,0.685119047619,1.0,0,1,0,0,0,0,0,0,0,1,0.57,0.6870719899475064,1.0,-0.034845065052320504,-1.0,-0.46942352688444444,-1.0,-0.15431688283996792,-1.0
13497,42,3.3,MW,0.839285714286,1.0,0,0,0,0,0,0,0,1,0,1,-0.35,-0.2157705440656177,-1.0,0.1406565333457559,1.0,0.3766955750773455,1.0,0.34759106807195117,1.0
21130,38,3.1,FW,0.770238095238,1.0,0,0,0,0,0,0,0,1,0,1,-0.48,0.1503365870036607,-1.0,0.0694897636522731,1.0,0.20540457019832115,1.0,0.1176043394834072,1.0
14264,35,3.2,NE,0.742261904762,1.0,0,0,0,0,0,0,0,1,0,1,0.35,-0.06105780396513615,1.0,0.110582259973312,1.0,0.13364206841261828,1.0,0.016136561529118687,1.0
14723,46,2.2,SE,0.784523809524,1.0,0,0,0,0,0,0,0,1,0,1,-0.45,2.2415490419693835,-1.0,-0.3370164814678917,-1.0,0.2531166702138328,1.0,0.208262000527474,1.0
12517,39,2.4,GL,0.716071428571,1.0,0,0,0,0,0,0,0,1,0,1,0.87,1.4981804047603908,1.0,-0.1925146673483527,-1.0,0.07811006579738278,1.0,-0.03796578383081517,-1.0
8180,39,3.5,Mt,0.820833333333,0.0,0,0,0,1,0,0,0,0,0,1,-0.16,-0.8147798236379544,-1.0,0.25709664561310414,1.0,-0.05739872251376443,-1.0,0.27453219751251057,1.0
535,37,2.5,MS,0.700595238095,1.0,0,0,0,0,0,0,0,1,0,1,0.14,1.4933547519201635,1.0,-0.19157661917841373,-1.0,0.037829164856722386,1.0,-0.09614133333539154,-1.0
12315,38,3.5,SC,0.808333333333,1.0,0,0,0,0,0,0,0,1,0,1,-0.13,-1.0881007663731284,-1.0,0.31022690977165435,1.0,0.2961337731960252,1.0,0.23123996906279842,1.0
10600,36,2.9,NG,0.72619047619,1.0,0,0,0,0,0,0,0,1,0,1,-0.35,0.7501093304099657,-1.0,-0.04709875669082782,-1.0,0.0970767670093835,1.0,-0.02579793220571247,-1.0
1836,36,3.3,MS,0.764285714286,0.0,0,0,0,0,0,0,0,1,1,0,-1.42,0.18931699586675993,-1.0,0.061912446674000324,1.0,0.15883931649082772,1.0,0.0878376973736783,1.0
10259,43,2.7,FW,0.794642857143,1.0,0,0,0,0,0,0,0,1,1,0,1.5,1.0404911925145437,1.0,-0.10354545589388332,-1.0,0.24311671790957412,1.0,0.2204298521525767,1.0
9398,40,3.6,GL,0.842857142857,1.0,0,0,0,0,0,0,0,1,0,1,1.61,-0.9122205954877137,1.0,0.27603794552368904,1.0,0.3817792756355374,1.0,0.3462333333570706,1.0
14623,38,3.4,SC,0.79880952381,0.0,0,0,0,0,0,0,0,1,1,0,0.81,-0.0871285866040005,1.0,0.11565010276121393,1.0,0.2444848189303399,1.0,0.2028310616679505,1.0
10981,35,2.8,MW,0.710416666667,1.0,0,0,0,0,0,0,0,1,0,1,-1.52,0.781680244203103,-1.0,-0.05323575802256052,-1.0,0.042912865414914236,1.0,-0.09749906805027253,-1.0
15510,31,3.3,MS,0.701785714286,1.0,0,0,1,0,0,0,0,0,1,0,-1.09,-0.7839695143807518,-1.0,0.25110749654439235,1.0,-0.673727546708607,-1.0,-0.12862344487488242,-1.0
1890,40,2.7,MS,0.757142857143,1.0,0,0,0,0,0,0,0,1,1,0,-0.96,1.431395086374936,-1.0,-0.1795324144253847,-1.0,0.14867191537444446,1.0,0.09055316680344028,1.0
12238,35,3.6,SC,0.780357142857,1.0,0,0,0,0,0,0,0,1,1,0,0.36,-0.9133356348775127,1.0,0.27625469560780025,1.0,0.1954046178940625,1.0,0.1297721911085099,1.0
5203,29,3.4,MS,0.68630952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.03,-0.3509734543965486,-1.0,0.16693833330225336,1.0,-0.038849588675048174,-1.0,-0.1867989943794588,-1.0
16191,41,4.0,FW,0.893452380952,1.0,0,0,0,0,0,0,0,1,1,0,-0.66,-1.317849116070485,-1.0,0.3548871922485765,1.0,0.47502342596202496,1.0,0.5031611913861735,1.0
20552,34,2.9,NE,0.70119047619,1.0,0,0,0,0,0,0,0,1,1,0,-0.42,1.081380991128578,-1.0,-0.11149393499692277,-1.0,0.005146911803037835,1.0,-0.11238238910513676,-1.0
18586,34,3.6,GL,0.767857142857,1.0,0,0,0,0,0,0,0,1,1,0,0.5,-0.7769190710103215,1.0,0.24973697617753993,1.0,0.16392301704901957,1.0,0.08647996265879776,1.0
18009,45,3.7,SC,0.914880952381,1.0,0,0,0,0,0,0,0,1,1,0,1.38,-0.9354059963534808,1.0,0.28054490521837167,1.0,0.5329029270939194,1.0,0.5911033830004788,1.0
8969,41,3.1,SE,0.807738095238,1.0,0,0,0,0,0,0,0,1,1,0,0.85,0.6806907258061665,1.0,-0.033604624981749806,-1.0,0.2708827192171914,1.0,0.24748102483254364,1.0
1688,41,3.4,GL,0.83630952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.24,-0.28977544040190095,-1.0,0.15504218433914704,1.0,0.3678962749817285,1.0,0.33270774701708694,1.0
5516,40,3.6,SC,0.842857142857,1.0,0,1,0,0,0,0,0,0,1,0,-0.87,-0.5176748992286675,-1.0,0.19934306493719461,1.0,-0.11415916868122888,-1.0,0.3462333333570706,1.0
7335,40,3.4,GL,0.82380952381,0.0,0,0,0,0,0,0,0,1,0,1,-0.49,-0.3449468821476656,-1.0,0.16576684101794648,1.0,0.33641467413668513,1.0,0.2894155185673748,1.0
10948,38,3.3,MS,0.789285714286,0.0,0,0,0,0,0,0,0,1,0,1,0.77,-0.2577111999910085,1.0,0.1488092863181395,1.0,0.2507691716971734,1.0,0.1744221542731026,1.0
4614,40,2.6,GL,0.747619047619,1.0,0,0,0,0,0,0,0,1,0,1,-0.3,1.2997332335725713,-1.0,-0.1539389529474927,-1.0,0.15495626814127794,1.0,0.062144259408592806,1.0
12567,33,3.7,MW,0.771130952381,1.0,0,0,0,0,0,0,0,1,1,0,-1.53,-0.8327192551087811,-1.0,0.2605838527160839,1.0,0.1551237169534021,1.0,0.07159664160393309,1.0
18193,32,3.1,NE,0.703988095238,1.0,0,0,0,0,0,0,0,1,0,1,0.1,0.42671535090885226,1.0,0.0157650962808302,1.0,0.01651496512806272,1.0,-0.14214903121486566,-1.0
6267,39,3.2,MS,0.792261904762,1.0,0,0,0,0,0,0,0,1,0,1,0.12,-0.22776437482211215,1.0,0.1429879880450869,1.0,0.2595684717927904,1.0,0.18930547532796727,1.0
2449,42,3.2,FW,0.829761904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.02,-0.05445462043397753,-1.0,0.1092986814747636,1.0,0.3540132743279196,1.0,0.31918216067710325,1.0
18675,44,3.5,NE,0.883333333333,1.0,0,0,0,0,0,0,0,1,1,0,0.21,-0.3665856206106627,1.0,0.16997314836890112,1.0,0.45605672475002423,1.0,0.49099333976107085,1.0
5117,40,2.7,SE,0.757142857143,1.0,0,0,0,1,0,0,0,0,0,1,1.03,0.38662162257920796,1.0,0.023558829011070107,1.0,-0.20737552766412848,-1.0,0.09055316680344028,1.0
14316,34,3.9,NE,0.802678571429,1.0,0,0,0,0,0,0,0,1,1,0,0.76,-1.0316875193619572,1.0,0.2992608612656342,1.0,0.23196991929729727,1.0,0.17170668484334106,1.0
4822,40,3.1,MW,0.795238095238,1.0,0,0,0,0,0,0,0,1,0,1,-1.5,0.09618226753547791,-1.0,0.08001670414164086,1.0,0.26836777188840744,1.0,0.2041887963828315,1.0
10854,38,3.4,NE,0.79880952381,1.0,0,0,0,0,0,0,0,1,0,1,-1.13,-0.21137950107454084,-1.0,0.13980296804002845,1.0,0.2734514724465993,1.0,0.2028310616679505,1.0
454,47,3.0,FW,0.873214285714,1.0,0,0,0,0,0,0,0,1,1,0,0.71,0.8045312171301827,1.0,-0.05767770899692097,-1.0,0.43709002353802395,1.0,0.4788254881359686,1.0
19419,42,3.6,SC,0.867857142857,1.0,0,0,0,0,0,0,0,1,1,0,0.7,-0.7286087264062355,1.0,0.24034603326361675,1.0,0.4157758238093643,1.0,0.4328177902564945,1.0
19849,36,3.6,NG,0.792857142857,1.0,0,0,0,0,0,0,0,1,1,0,0.45,-0.5238485661705014,1.0,0.20054315063924183,1.0,0.22688621873910586,1.0,0.17306441955822205,1.0
15294,25,2.4,SC,0.541071428571,1.0,0,0,1,0,0,0,0,0,1,0,0.45,1.2734070215065167,1.0,-0.1488214577882625,-1.0,-1.0667578585236992,-1.0,-0.6440569821267852,-1.0
3852,40,3.1,SE,0.795238095238,1.0,0,0,0,0,0,0,0,1,1,0,-0.36,0.3572529332830465,-1.0,0.029267744708054627,1.0,0.23940111837214806,1.0,0.2041887963828315,1.0
182,32,3.7,SE,0.752380952381,1.0,0,0,1,0,0,0,0,0,1,0,-0.85,-1.4340794402658466,-1.0,0.3774809524117591,1.0,-0.55151674286586,-1.0,0.028304413154220942,1.0
6536,34,2.8,NG,0.691666666667,1.0,0,0,0,0,0,0,0,1,1,0,-0.47,1.3032946754484371,-1.0,-0.15463125389507654,-1.0,-0.017535388946388508,-1.0,-0.14079129649998467,-1.0
9564,34,3.1,NE,0.726488095238,1.0,0,0,0,0,0,0,0,1,0,1,0.05,0.4134533275742629,1.0,0.01834307217975832,1.0,0.07947816681814901,1.0,-0.05556457431544137,-1.0
7088,24,3.3,SE,0.620535714286,1.0,0,0,0,0,0,0,0,1,0,1,0.87,-0.5318289611386972,1.0,0.20209444227648982,1.0,-0.1899732401334302,-1.0,-0.4316690440228672,-1.0
14615,40,3.7,GL,0.852380952381,1.0,0,0,0,0,0,0,0,1,0,1,1.32,-1.161347131889162,1.0,0.3244651116071106,1.0,0.4044615763849633,1.0,0.3746422407519181,1.0
12534,27,3.7,GL,0.689880952381,1.0,0,0,0,0,0,0,0,1,1,0,0.41,-0.5348566123926797,1.0,0.2026829808249607,1.0,-0.03376588811685677,-1.0,-0.18815672909433978,-1.0
21186,44,3.2,FW,0.854761904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.14,-0.3416842387931571,-1.0,0.16513262286566924,1.0,0.4169764760180059,1.0,0.40576661757652754,1.0
99,40,3.7,NE,0.852380952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.43,-1.2219732844485367,-1.0,0.33625009766841335,1.0,0.4044615763849633,1.0,0.3746422407519181,1.0
6148,36,3.2,NG,0.754761904762,1.0,0,0,0,0,0,0,0,1,1,0,0.41,0.38661256048794634,1.0,0.023560590571299403,1.0,0.13615701574140182,1.0,0.05942878997883083,1.0
8342,38,2.9,FW,0.75119047619,1.0,0,1,0,0,0,0,0,0,1,0,0.74,0.7392407438248949,1.0,-0.04498603576093406,-1.0,-0.3358984756172967,-1.0,0.06078652469371182,1.0
3742,41,3.4,MS,0.83630952381,1.0,0,0,0,0,0,0,0,1,0,1,0.3,-0.33587281563369353,1.0,0.1640029529453566,1.0,0.3678962749817285,1.0,0.33270774701708694,1.0
7100,33,2.4,SC,0.641071428571,1.0,0,0,0,0,0,0,0,1,1,0,-0.24,2.089661218048155,-1.0,-0.30749133741326556,-1.0,-0.13974619278913503,-1.0,-0.29771915452908804,-1.0
2764,30,2.3,NE,0.594047619048,0.0,0,0,1,0,0,0,0,0,0,1,-0.93,0.9896205638082884,-1.0,-0.09365682491658704,-1.0,-0.9030655015316504,-1.0,-0.45600474727307216,-1.0
833,39,3.2,GL,0.792261904762,1.0,0,0,0,0,0,0,0,1,0,1,-1.19,0.29333965825589536,-1.0,0.04169170736327202,1.0,0.2595684717927904,1.0,0.18930547532796727,1.0
20796,29,3.3,GL,0.676785714286,1.0,0,0,0,0,0,0,0,1,0,1,-2.15,-0.14953205757877572,-1.0,0.12778057788734684,1.0,-0.032565235908214696,-1.0,-0.2152079017743067,-1.0
7592,41,3.5,FW,0.845833333333,1.0,0,0,0,0,0,0,0,1,0,1,1.55,-0.5561299255787409,1.0,0.20681825395036524,1.0,0.3905785757311544,1.0,0.3611166544119344,1.0
1707,44,3.2,GL,0.854761904762,1.0,0,0,0,0,0,0,0,1,0,1,0.61,0.15130138611429345,1.0,0.06930221844957153,1.0,0.4169764760180059,1.0,0.40576661757652754,1.0
254,29,2.8,GL,0.629166666667,0.0,0,0,1,0,0,0,0,0,0,1,-1.89,0.04377941696710165,-1.0,0.09020318039734626,1.0,-0.8211355986295636,-1.0,-0.3572524387485454,-1.0
14012,44,2.1,SC,0.75,1.0,0,0,0,0,0,0,0,1,0,1,0.07,2.3073441196515616,1.0,-0.3498062436522462,-1.0,0.16747116777432058,1.0,0.09326863623320225,1.0
20854,20,2.5,SE,0.494345238095,1.0,0,0,1,0,0,0,0,0,1,0,-2.42,0.8287625780512745,-1.0,-0.062387990593989015,-1.0,-1.201483561999489,-1.0,-0.8321092169804978,-1.0
1302,39,3.5,GL,0.820833333333,1.0,0,0,0,0,0,0,0,1,0,1,1.5,-0.6759018802150019,1.0,0.23010046395933692,1.0,0.3276153740410681,1.0,0.27453219751251057,1.0
14032,30,2.6,SC,0.628869047619,1.0,0,0,0,0,0,0,0,1,0,1,0.54,0.9257176068834757,1.0,-0.08123486797486297,-1.0,-0.1598597403091535,-1.0,-0.37077802508852864,-1.0
16025,29,3.1,MW,0.657738095238,0.0,0,0,0,0,0,0,0,1,0,1,-0.58,0.3163603290218364,-1.0,0.03721676919475215,1.0,-0.0779298374070665,-1.0,-0.2720257165640021,-1.0
9517,40,3.9,NE,0.877678571429,1.0,0,1,0,0,0,0,0,0,0,1,1.45,-1.5279084627650863,1.0,0.39572017221407546,1.0,-0.01714561291669181,-1.0,0.43146005554161393,1.0
7850,40,3.4,GL,0.82380952381,1.0,0,0,0,0,0,0,0,1,1,0,0.07,-0.554676529165386,1.0,0.2065357313796618,1.0,0.30744802062042575,1.0,0.2894155185673748,1.0
7026,25,2.7,GL,0.569642857143,0.0,0,0,0,0,0,0,0,1,1,0,-1.44,1.479702862984569,-1.0,-0.18892285815244614,-1.0,-0.32355209730120205,-1.0,-0.5588302599422417,-1.0
16814,33,2.3,GL,0.631547619048,1.0,0,0,0,0,0,0,0,1,1,0,-0.73,2.4050523535679518,-1.0,-0.36879953493279455,-1.0,-0.16242849353856137,-1.0,-0.32612806192393595,-1.0
3930,36,2.9,SE,0.72619047619,1.0,0,0,1,0,0,0,0,0,1,0,1.67,-0.05122219628478721,1.0,0.10867033756814479,1.0,-0.6070487454810951,-1.0,-0.02579793220571247,-1.0
13549,48,3.8,GL,0.961904761905,1.0,0,0,0,0,0,0,0,1,1,0,-0.18,-0.9428126317446517,-1.0,0.2819846649781653,1.0,0.6500300303784745,1.0,0.7493889757444627,1.0
19481,39,3.4,MW,0.81130952381,1.0,0,0,0,0,0,0,0,1,0,1,1.61,-0.6469365797913734,1.0,0.22446996214875942,1.0,0.3049330732916422,1.0,0.24612329011766265,1.0
933,33,3.1,NE,0.707738095238,1.0,0,0,0,0,0,0,0,1,1,0,0.07,0.6696419920506079,1.0,-0.03145688563482717,-1.0,0.019029912456846265,1.0,-0.09885680276515352,-1.0
18179,33,3.2,NE,0.717261904762,1.0,0,0,0,0,0,0,0,1,1,0,0.46,0.40768802217926653,1.0,0.019463777368045568,1.0,0.04171221320627261,1.0,-0.0704478953703056,-1.0
15002,46,3.4,NG,0.89880952381,1.0,0,0,0,0,0,0,0,1,1,0,0.96,-0.31862416721366515,1.0,0.16065002565861733,1.0,0.4963376256906846,1.0,0.5491688892656477,1.0
11768,39,3.4,SE,0.81130952381,1.0,0,0,0,0,0,0,0,1,1,0,1.85,-0.36810518755581934,1.0,0.1702685336854994,1.0,0.27596641977538283,1.0,0.24612329011766265,1.0
7772,28,3.1,NE,0.645238095238,0.0,0,0,0,0,0,0,0,1,0,1,-1.82,0.5414831793297536,-1.0,-0.006544372506615714,-1.0,-0.10941143825210986,-1.0,-0.31531794501371424,-1.0
20575,22,2.5,GL,0.513095238095,0.0,0,0,0,0,0,0,1,0,1,0,-1.6,1.3524158177879297,-1.0,-0.16417980601900106,-1.0,-1.0628450131254457,-1.0,-0.7455247600810737,-1.0
7451,33,4.0,GL,0.793452380952,1.0,0,0,0,0,0,0,0,1,0,1,0.48,-1.8843822722571044,1.0,0.4650143414584225,1.0,0.2521372727179392,1.0,0.1568233637884764,1.0
15919,31,3.1,SE,0.682738095238,1.0,0,0,0,0,0,0,0,1,0,1,-0.27,0.455276123675909,-1.0,0.010213229722414563,1.0,-0.014966635716980647,-1.0,-0.1854412596645778,-1.0
2009,48,3.3,Mt,0.914285714286,1.0,0,0,0,0,0,0,0,1,1,0,-0.19,-0.15776982931805697,-1.0,0.1293819004358715,1.0,0.536618526631345,1.0,0.6073444387702236,1.0
13657,41,3.3,FW,0.826785714286,1.0,0,0,0,0,0,0,0,1,1,0,0.16,-0.08154982687393007,1.0,0.1145656597793861,1.0,0.3162473207160432,1.0,0.304298839622239,1.0
8310,24,3.2,FW,0.604761904762,0.0,0,0,1,0,0,0,0,0,1,0,-1.78,-0.233633611491886,-1.0,0.14412889620804561,1.0,-0.9167810533733347,-1.0,-0.4600779514177149,-1.0
5642,28,3.5,SC,0.683333333333,0.0,0,0,0,0,1,0,0,0,1,0,-0.81,-0.4205874884534728,-1.0,0.18047045411807522,1.0,-0.5634261630504838,-1.0,-0.20168231543432302,-1.0
2874,44,3.0,SE,0.835714285714,1.0,0,0,0,0,0,0,0,1,1,0,0.86,0.6842571619940648,1.0,-0.0342978967627975,-1.0,0.34264522100289474,1.0,0.34894880278683216,1.0
9245,40,2.7,FW,0.757142857143,1.0,0,0,0,0,0,0,0,1,1,0,0.34,1.4132395102544208,1.0,-0.1760031914336132,-1.0,0.14867191537444446,1.0,0.09055316680344028,1.0
1037,28,3.5,FW,0.683333333333,0.0,0,1,0,0,0,0,0,0,0,1,-0.33,-0.8936084471930608,-1.0,0.2724199704590737,1.0,-0.4856540260549127,-1.0,-0.20168231543432302,-1.0
20580,41,3.2,GL,0.817261904762,1.0,0,0,0,0,0,0,0,1,0,1,1.1,-0.12000802330198265,1.0,0.12204146501712683,1.0,0.3225316734828767,1.0,0.2758899322273911,1.0
2704,27,3.5,Mt,0.670833333333,0.0,0,0,0,0,0,0,0,1,1,0,-1.4,-0.3455232844516784,-1.0,0.16587888660935757,1.0,-0.07913048961570857,-1.0,-0.24497454388403517,-1.0
4848,35,2.8,FW,0.704166666667,0.0,0,0,0,0,0,0,0,1,0,1,0.24,0.6970687091123782,1.0,-0.036788305568884586,-1.0,0.042912865414914236,1.0,-0.09749906805027253,-1.0
9276,37,3.3,GL,0.776785714286,1.0,0,0,0,1,0,0,0,0,0,1,-1.03,-0.6964905205675326,-1.0,0.23410264502035877,1.0,-0.1657265257027023,-1.0,0.13112992582339045,1.0
3357,34,3.4,GL,0.74880952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.59,-0.5861902572760078,-1.0,0.2126616165108292,1.0,0.1475250690664267,1.0,0.02966214786910193,1.0
13764,44,2.9,FW,0.82619047619,1.0,0,0,0,0,0,0,0,1,0,1,0.13,0.7286123345004107,1.0,-0.042920002366844026,-1.0,0.3489295737697278,1.0,0.32053989539198424,1.0
